trip_id,rider_id,zone_id,trip_datetime,distance_km,trip_duration_min,fare_amount,cancelled,payment_mode,hour,day_of_week,month,avg_traffic_index,population_density,traffic_level,zone_Airport District,zone_Central Market,zone_Downtown Core,zone_East End,zone_Greenwood Hills,zone_Harbor Bay,zone_Hillcrest,zone_Industrial Zone,zone_Lakeview,zone_North Ridge,zone_Old Town,zone_Riverside,zone_Sunset Plaza,zone_Tech Park,zone_University Belt,zone_West Gate,traffic_level_encoded,fare_amount_log,distance_km_log,trip_duration_min_sqrt,fare_amount_standard,distance_km_standard,trip_duration_min_standard,fare_amount_minmax,distance_km_minmax,trip_duration_min_minmax,is_peak_hour,fare_per_km,surge_flag,name,age,gender,signup_date,rider_rating,home_zone_id,gender_encoded,pay_Card,pay_Cash,pay_UPI,pay_Wallet,ride_count,ride_frequency_bin,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,days_since_signup
56,450,14,2024-04-06 04:03:00,1.98,43.5828791017793,44.75,0,Card,4,Saturday,4,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.82319179172153,1.091923300517313,6.601733037754503,-0.5855152997937382,-0.6740565192622489,1.9346682567257636,0.05494800980718998,0.04748898260318109,0.875290423469256,0,22.6010101010101,0,Sophia Taylor,26.0,Other,2024-04-14,4.49,14.0,2.0,False,True,False,False,11.0,High,4.0599337861896885,78.25966908175386,0.0,863.0
57,89,9,2024-05-26 17:14:00,2.34,6.1,52.56,0,Card,17,Sunday,5,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.9808025208229716,1.205970806988609,2.4698178070456938,-0.4759911519250996,-0.60696839819619,-0.7762286705215439,0.07232078202469999,0.05944425095083507,0.10483042137718399,0,22.461538461538463,0,Emma Brown,18.0,Other,2022-06-19,3.83,1.0,2.0,False,True,False,False,10.0,High,6.425779574057174,105.78919436619728,0.2,1528.0
58,203,11,2024-03-27 11:59:00,5.21,15.2,74.38,0,Wallet,11,Wednesday,3,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.3225419878389895,1.8261608959453874,3.8987177379235853,-0.1699966696595822,-0.0721269885862198,-0.11808386870509373,0.12085777175403006,0.15475430694463205,0.2918807810894142,0,14.276391554702494,0,Kabir Singh,29.0,Other,2024-02-20,4.66,12.0,2.0,False,True,False,False,4.0,Low,5.665,81.5375,0.0,917.0
59,11,11,2024-04-20 08:08:00,2.09,2.9,56.22,0,Card,8,Saturday,4,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.0469034876219645,1.128171090909654,1.70293863659264,-0.4246648547164932,-0.6535573711587309,-1.0076642052262295,0.08046218360166368,0.05114198126496425,0.03905447070914697,1,26.89952153110048,0,,,,,,,,,,,,,,,,,
60,498,8,2024-02-18 22:16:00,6.21,16.4,107.49,0,Wallet,22,Sunday,2,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.686658002834359,1.9754689512968577,4.049691346263317,0.29432401355816684,0.11422890326394401,-0.03129554319083661,0.19450853847896682,0.18796338568811533,0.3165467625899281,0,17.30917874396135,0,Aarav Brown,32.07032967032967,Other,2024-01-15,5.0,7.0,2.0,True,False,False,False,6.0,Medium,6.741666666666667,102.10000000000001,0.0,953.0
61,138,14,2024-08-08 06:23:00,4.22,13.4,53.54,0,UPI,6,Thursday,8,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.9989343774174424,1.6524974018945473,3.6606010435446255,-0.46224804502224875,-0.256619321517882,-0.2482663569764794,0.07450072015186512,0.12187731898858363,0.2548818088386434,0,12.687203791469194,0,Emma Clark,39.0,Female,2023-02-28,4.307041666666667,12.0,0.0,False,True,False,False,4.0,Low,4.505,67.355,0.25,1274.0
62,380,16,2024-07-07 01:15:00,1.98,9.2,47.52,1,Cash,1,Sunday,7,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,3.8819760840758493,1.091923300517313,3.03315017762062,-0.5466699874254758,-0.6740565192622489,-0.5520254962763795,0.06110967165642208,0.04748898260318109,0.1685508735868448,0,24.000000000000004,0,Aryan Reddy,40.0,Male,2023-12-26,4.53,7.0,1.0,True,False,False,False,10.0,High,3.0876,53.791,0.2,973.0
63,34,10,2024-07-03 12:26:00,3.8,12.1,71.65,0,Card,12,Wednesday,7,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,4.285653390016292,1.5686159179138452,3.478505426185217,-0.2082810388889525,-0.3348887960949508,-0.342287042950258,0.1147850869712129,0.10792950591632065,0.22816032887975338,0,18.85526315789474,0,Isha Smith,28.0,Male,2022-09-12,3.57,15.0,1.0,False,True,False,False,9.0,High,5.75231059903251,113.6483873731896,0.0,1443.0
64,89,7,2024-03-14 01:58:00,5.51,26.6,72.83,1,Wallet,1,Thursday,3,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.3017651530710745,1.873339456220478,5.157518783291051,-0.1917332162916423,-0.016220221031170688,0.7064052236803495,0.11740991043045254,0.16471703056767706,0.5262076053442961,0,13.217785843920145,0,Emma Brown,18.0,Other,2022-06-19,3.83,1.0,2.0,False,True,False,False,10.0,High,6.425779574057174,105.78919436619728,0.2,1528.0
65,361,7,2024-04-09 18:03:00,5.1,15.0,75.31,0,Card,18,Tuesday,4,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.334803991301542,1.8082887711792655,3.872983346207417,-0.15695474168034604,-0.09262613668973788,-0.13254858962413654,0.12292648854817659,0.1511013082828489,0.28776978417266186,1,14.766666666666667,0,Krishna Verma,25.0,Other,2023-08-29,3.6,16.0,2.0,False,True,False,False,6.0,Medium,5.321666666666666,80.51666666666667,0.16666666666666666,1092.0
66,349,1,2024-03-29 02:05:00,1.69,5.1,34.1,0,UPI,2,Friday,3,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.55820113047182,0.9895411936137477,2.258317958127243,-0.7348664105236997,-0.7280997278987964,-0.8485522751167581,0.03125786587422181,0.03785834976757094,0.0842754367934224,0,20.17751479289941,0,Vivaan Davis,33.0,Female,2023-12-19,4.21,3.0,0.0,True,False,False,False,4.0,Low,2.5575,50.309999999999995,0.0,980.0
67,301,12,2024-05-05 08:05:00,3.15,3.9,69.9,0,Card,8,Sunday,5,3.63,10109,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.2612704335380815,1.423108334242607,1.9748417658131499,-0.232822301215472,-0.45602012579755724,-0.9353406006310152,0.11089234031556083,0.08634360473305652,0.059609455292908536,1,22.190476190476193,0,Aditya Brown,32.0,Other,2023-04-14,4.85,12.0,2.0,False,True,False,False,7.0,High,7.130000000000001,99.28714285714285,0.0,1229.0
68,146,1,2024-05-20 17:51:00,2.11,2.4,55.09,0,Cash,17,Monday,5,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.026957543520246,1.1346227261911428,1.5491933384829668,-0.44051149839018855,-0.6498302533217276,-1.0438260075238368,0.07794858147544265,0.051806162839833914,0.02877697841726619,0,26.109004739336495,0,Noah Davis,35.0,Female,2024-03-17,4.307041666666667,10.0,0.0,True,False,False,False,10.0,High,4.379,69.406,0.0,891.0
69,439,8,2024-08-23 16:53:00,3.26,6.3,56.196000000000005,0,Card,16,Friday,8,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,4.046483965870601,1.449269160281279,2.5099800796022267,-0.4250014205998282,-0.43552097769403925,-0.7617639496025009,0.08040879736181475,0.08999660339483967,0.1089414182939363,0,17.238036809815952,0,Aarav Wilson,33.0,Male,2022-07-19,4.32,14.0,1.0,False,False,True,False,9.0,High,6.108888888888888,97.11733333333333,0.1111111111111111,1498.0
70,443,1,2024-06-21 14:43:00,3.51,15.9,66.01,0,Card,14,Friday,6,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.20484186198508,1.506297153514587,3.987480407475377,-0.2873740214727068,-0.3889320047314983,-0.06745734548844363,0.10223932060671143,0.09829887308071049,0.3062692702980473,0,18.806267806267808,0,Riya Taylor,34.0,Male,2023-08-10,5.0,12.0,1.0,False,False,False,True,4.0,Low,10.405561887265039,161.96048591549322,0.0,1111.0
71,115,9,2024-08-09 11:47:00,1.42,7.6,43.74,0,Wallet,11,Friday,8,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.8008679560619836,0.883767540168595,2.756809750418044,-0.5996791140507579,-0.7784158186983406,-0.6677432636287224,0.05270133888021366,0.028891898506830452,0.13566289825282632,0,30.802816901408455,1,Arjun Reddy,44.0,Female,2022-07-03,3.95,5.0,0.0,True,False,False,False,10.0,High,4.215999999999999,67.46079,0.2,1514.0
72,217,13,2024-05-06 23:04:00,1.0,4.4,25.57,0,UPI,23,Monday,5,5.1,19951,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.279782759771722,0.6931471805599453,2.0976176963403033,-0.8544875348923919,-0.8566852932754094,-0.8991787983334081,0.012283506461243529,0.014944085434567475,0.06988694758478933,0,25.57,0,William Johnson,51.0,Male,2023-03-24,4.32,14.0,1.0,False,True,False,False,10.0,High,4.818,85.2542,0.0,1250.0
73,300,4,2024-01-03 16:12:00,5.64,20.140000000000004,98.14,0,Wallet,16,Wednesday,1,1.52,21855,Low,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,4.596532992592428,1.8931119634883424,4.487761134463375,0.1632035548421913,0.008006044909350588,0.23919473799526528,0.17371014920448302,0.1690342108043299,0.39342240493319647,0,17.400709219858157,0,Kiara Taylor,22.0,Female,2023-05-26,4.24,1.0,0.0,False,False,True,False,6.0,Medium,6.1386666666666665,94.98166666666667,0.0,1187.0
74,288,10,2024-04-18 16:07:00,2.98,17.7,50.61,0,Wallet,16,Thursday,4,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,3.9437154521606357,1.3812818192963463,4.207136793592526,-0.5033371299460785,-0.4877006274120851,0.06272514278294203,0.06798315003697342,0.08069806134666437,0.34326824254881816,0,16.983221476510067,0,Krishna Khan,40.0,Other,2023-07-19,4.98,10.0,2.0,False,True,False,False,9.0,High,2.9388888888888887,56.47888888888889,0.1111111111111111,1133.0
75,328,11,2024-04-10 19:27:00,3.93,8.0,78.85,0,Wallet,19,Wednesday,4,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,4.380149874661021,1.5953389880545987,2.8284271247461903,-0.10731127388841526,-0.31066253015442946,-0.6388138217906366,0.13080095892589558,0.1122466861529735,0.14388489208633096,1,20.06361323155216,0,Noah Mehta,26.0,Female,2022-10-20,4.54,8.0,0.0,True,False,False,False,9.0,High,3.800222222222222,67.25777777777779,0.0,1405.0
76,97,5,2024-07-07 08:10:00,6.82,31.6,123.62,0,UPI,8,Sunday,7,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.825269107116076,2.05668455455722,5.621387729022079,0.5205243343163154,0.227905997292544,1.068023246656421,0.23038854051077687,0.20822092372164014,0.6289825282631039,1,18.126099706744867,0,Kabir Walker,55.0,Other,2024-02-05,3.37,10.0,2.0,False,True,False,False,4.0,Low,4.8825,91.345,0.0,932.0
77,339,11,2024-02-20 22:43:00,24.2,49.64999999999999,334.57,0,Wallet,22,Tuesday,2,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,5.815830578463844,3.2268439945173775,7.046275611981126,3.478798213047338,3.466771397648391,2.3734643096000383,0.6996313445163765,0.7853947122833794,1.0,0,13.825206611570248,0,Emma Iyer,16.0,Female,2022-11-11,4.6,10.0,0.0,False,False,True,False,6.0,Medium,12.171666666666667,170.98000000000002,0.16666666666666666,1383.0
78,465,14,2024-05-27 07:26:00,0.91,49.64999999999999,31.67,0,Cash,7,Monday,5,2.8,13584,Low,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3.4864572256129787,0.6471032420585385,7.046275611981126,-0.7689437062113811,-0.8734573235419242,2.3734643096000383,0.025852509089516383,0.01195526834765398,1.0,1,34.8021978021978,1,Liam Smith,35.0,Male,2024-05-30,4.53,16.0,1.0,False,True,False,False,5.0,Medium,5.314,80.218,0.2,817.0
79,176,8,2024-07-13 15:42:00,11.73,40.4,161.72,0,Wallet,15,Saturday,7,2.64,5810,Low,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,5.09203093230025,2.543961412569315,6.356099432828281,1.0548226741108258,1.1429134262768483,1.7044709670943066,0.31513919627097287,0.3712775003521431,0.8098663926002057,0,13.786871270247229,0,John Miller,53.0,Other,2022-11-06,3.9,5.0,2.0,True,False,False,False,8.0,High,4.2787500000000005,68.009,0.0,1388.0
80,260,10,2024-03-02 21:21:00,2.69,8.0,51.65,0,Card,21,Saturday,3,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,3.9636662385799846,1.3056264580524357,2.8284271247461903,-0.4887526083348898,-0.5417438360486326,-0.6388138217906366,0.0702965537637609,0.07106742851105421,0.14388489208633096,1,19.20074349442379,0,John Nair,37.0,Male,2022-03-06,4.2,10.0,1.0,True,False,False,False,12.0,High,6.5249999999999995,94.63749999999999,0.16666666666666666,1633.0
81,242,5,2024-04-04 04:08:00,4.16,16.6,77.81,0,Wallet,4,Thursday,4,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.3670398923655585,1.6409365794934714,4.0743097574926725,-0.12189579549960387,-0.26780067502889177,-0.016830822271793545,0.1284875551991081,0.11988477426397463,0.3206577595066804,0,18.704326923076923,0,Noah Brown,34.0,Other,2023-06-25,4.27,7.0,2.0,False,True,False,False,6.0,Medium,10.785374591510026,154.19032394366215,0.0,1157.0
82,336,3,2024-03-21 22:04:00,5.76,12.0,92.23,0,Wallet,22,Thursday,3,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,4.535069558308602,1.9110228900548727,3.4641016151377544,0.08032420607091688,0.030368751931370265,-0.34951940340977944,0.16056378764168097,0.1730193002535479,0.22610483042137722,0,16.01215277777778,0,Kabir Patel,41.0,Female,2022-11-28,4.21,9.0,0.0,True,False,False,False,9.0,High,6.0135555555555555,91.71444444444444,0.1111111111111111,1366.0
83,191,9,2024-08-01 04:47:00,2.46,10.4,53.75,1,Card,4,Thursday,8,3.74,13831,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.00277736869661,1.2412685890696329,3.22490309931942,-0.45930309354306637,-0.5846056911741703,-0.4652371707621223,0.07496784975054338,0.06342934040005306,0.19321685508735872,0,21.84959349593496,0,Vivaan Wilson,33.0,Female,2023-03-13,4.56,15.0,0.0,False,False,True,False,7.0,High,4.317142857142858,67.01571428571428,0.2857142857142857,1261.0
84,242,7,2024-07-01 05:14:00,5.92,10.0,96.16,0,UPI,5,Monday,7,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,4.576359104133972,1.9344157696295783,3.1622776601683795,0.13543686946704345,0.0601856946273965,-0.49416661260020806,0.16930578441694527,0.17833275285250522,0.1849948612538541,0,16.243243243243242,0,Noah Brown,34.0,Other,2023-06-25,4.27,7.0,2.0,False,True,False,False,6.0,Medium,10.785374591510026,154.19032394366215,0.0,1157.0
85,28,5,2024-02-20 00:18:00,7.06,49.64999999999999,103.16,0,UPI,0,Tuesday,2,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.6459281784602595,2.086913556518537,7.046275611981126,0.23360191877312148,0.2726314113365832,2.3734643096000383,0.18487677103955347,0.21619110262007613,1.0,0,14.611898016997168,0,Ishaan Reddy,46.0,Male,2022-03-07,4.04,8.0,1.0,True,False,False,False,13.0,High,5.722923076923077,85.42599230769231,0.0,1632.0
86,74,11,2024-03-06 15:58:00,16.31,49.64999999999999,208.77,0,Cash,15,Wednesday,3,6.51,4778,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,5.346011692410698,2.851284369188118,7.046275611981126,1.7146320412323932,1.9964234109505985,2.3734643096000383,0.41979847064150366,0.5233750809972963,1.0,0,12.80012262415696,0,Emma Mehta,32.07032967032967,Male,2024-04-05,4.71,1.0,1.0,False,True,False,False,8.0,High,7.152749999999999,99.67375,0.375,872.0
87,161,2,2024-01-02 17:11:00,6.36,20.4,85.67,0,Cash,17,Tuesday,1,7.59,15568,High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,4.462107803146254,1.9960599327407849,4.516635916254486,-0.011670468707350556,0.14218228704146865,0.25799887519002057,0.14597154874963672,0.19294474749963786,0.39876670092497435,0,13.470125786163521,0,James Miller,24.0,Female,2023-11-25,4.19,15.0,0.0,True,False,False,False,4.0,Low,9.6625,125.8125,0.5,1004.0
88,251,3,2024-02-17 02:45:00,3.49,8.1,61.46,0,UPI,2,Saturday,2,2.4,5165,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,4.134526351854933,1.501852701754163,2.8460498941515415,-0.35118130352165755,-0.3926591225685015,-0.6315814613311153,0.0921181793020161,0.09763469150584085,0.14594039054470712,0,17.610315186246417,0,Riya Walker,34.0,Other,2023-03-10,3.85,8.0,2.0,False,False,False,True,5.0,Medium,4.394,64.398,0.2,1264.0
89,197,1,2024-01-14 17:38:00,4.274,12.1,63.62,1,Wallet,17,Sunday,1,4.37,23841,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,4.168523960396352,1.662789087931095,3.478505426185217,-0.3208903740214964,-0.24655610335797312,-0.342287042950258,0.0969229408884209,0.12367060924073174,0.22816032887975338,0,14.885353299017313,0,Aryan Wilson,52.0,Male,2022-04-04,5.0,14.0,1.0,True,False,False,False,10.0,High,4.1704,69.491,0.2,1604.0
90,388,7,2024-01-07 12:33:00,1.84,8.6,37.77,0,Wallet,12,Sunday,1,8.49,6489,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,3.657646751682838,1.0438040521731147,2.932575659723036,-0.6833998775303701,-0.7001463441212719,-0.5954196590335081,0.039421511717789244,0.04283971157909343,0.15621788283658788,0,20.52717391304348,0,Vivaan Sharma,32.0,Other,2022-06-25,4.07,14.0,2.0,False,False,True,False,10.0,High,7.132224754906015,103.72,0.0,1522.0
91,160,5,2024-02-07 09:28:00,1.33,7.6,39.92,0,Card,9,Wednesday,2,6.41,18139,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,3.711618941083426,0.8458682675776092,2.756809750418044,-0.6532491838149319,-0.7951878489648554,-0.6677432636287224,0.04420402903759033,0.025903081419916957,0.13566289825282632,1,30.015037593984964,0,Sai Miller,17.0,Other,2022-09-18,3.6,1.0,2.0,False,False,False,True,8.0,High,4.36125,78.97098749999999,0.0,1437.0
92,153,10,2024-06-14 23:56:00,29.537915154049358,49.64999999999999,469.60194366197294,0,Cash,23,Friday,6,4.89,8343,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,6.154012606463171,3.4189690313845924,7.046275611981126,5.372429271257785,4.461523336801764,2.3734643096000383,0.9999999999999999,0.9626619569602373,1.0,0,15.898276544327981,0,Aditya Wilson,32.0,Female,2022-12-13,3.96,11.0,0.0,True,False,False,False,4.0,Low,9.164478788512339,154.27498591549323,0.5,1351.0
93,176,16,2024-05-10 19:10:00,7.54,29.6,97.16,0,UPI,19,Friday,5,6.47,5507,Medium,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,4.586598800402656,2.1447610078004784,5.440588203494177,0.1494604479393403,0.3620822394246619,0.9233760374659924,0.17153021107731786,0.23213146041694815,0.5878725590955808,1,12.885941644562333,0,John Miller,53.0,Other,2022-11-06,3.9,5.0,2.0,True,False,False,False,8.0,High,4.2787500000000005,68.009,0.0,1388.0
